Customer_ID,Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Unite_Sold,Sales_Classification,Total_Sales
45703,X5,2014,Asia,Red,Electric,Manual,3.9,158796,83080,5773,Low,479620840
45704,X6,2011,Middle East,Black,Diesel,Automatic,4.6,66792,80988,1558,Low,126179304
45705,3 Series,2013,Europe,White,Diesel,Manual,3.6,73714,91144,3065,Low,279356360
45706,M5,2018,Middle East,Black,Electric,Manual,2.5,159099,87291,9800,High,855451800
45707,M5,2020,North America,Silver,Diesel,Automatic,3.4,118627,73501,5041,Low,370518541
45708,i8,2012,Africa,Black,Electric,Automatic,4,93014,83189,3945,Low,328180605
45709,7 Series,2024,South America,Blue,Electric,Manual,4.2,168109,43085,695,Low,29944075
45710,i8,2017,Asia,Silver,Diesel,Automatic,4.8,190435,103427,6520,Low,674344040
45711,X5,2019,South America,Silver,Diesel,Manual,2.2,84735,88472,2101,Low,185879672
45712,X5,2022,North America,Grey,Diesel,Automatic,3.8,158595,42017,5211,Low,218950587
45713,i8,2015,Africa,Red,Electric,Automatic,2.2,120873,105983,7617,High,807272511
45714,i3,2019,Asia,Grey,Petrol,Automatic,2.6,143865,108231,6574,Low,711510594
45715,3 Series,2014,Middle East,Black,Electric,Manual,2,167853,93568,7523,High,703912064
45716,X1,2011,Europe,Blue,Electric,Manual,4.2,13958,54695,6492,Low,355079940
45717,3 Series,2020,North America,White,Electric,Automatic,4.7,34084,101244,6491,Low,657174804
45718,X5,2022,Europe,Grey,Hybrid,Manual,1.6,143123,104579,5722,Low,598401038
45719,M3,2012,Europe,Black,Electric,Manual,4.3,44514,64123,9710,High,622634330
45720,i8,2017,Asia,Red,Hybrid,Manual,2.3,85660,60612,7033,High,426284196
45721,X6,2024,North America,Silver,Hybrid,Automatic,3.2,73440,74453,1828,Low,136100084
45722,3 Series,2021,North America,Black,Diesel,Automatic,4.1,27555,88964,5417,Low,481917988
45723,i3,2021,Middle East,Blue,Diesel,Automatic,3.3,138950,68932,5699,Low,392843468
45724,i3,2018,Europe,Red,Diesel,Automatic,2.3,32183,47122,1796,Low,84631112
45725,X3,2020,Africa,Red,Hybrid,Manual,4.7,174303,78965,5787,Low,456970455
45726,3 Series,2020,Middle East,Red,Electric,Automatic,3.6,11064,72096,7594,High,547497024
45727,i8,2016,South America,White,Diesel,Automatic,4.8,31758,78004,3107,Low,242358428
45728,i8,2010,Asia,Black,Hybrid,Manual,4.5,188095,57284,832,Low,47660288
45729,3 Series,2021,South America,Red,Diesel,Automatic,4.6,133749,54002,2255,Low,121774510
45730,X6,2021,North America,Red,Diesel,Manual,2.8,129132,108539,5907,Low,641139873
45731,X1,2022,South America,White,Diesel,Manual,5,155124,114014,2731,Low,311372234
45732,X3,2022,Europe,Blue,Petrol,Manual,4.5,23084,93743,408,Low,38247144
45733,M3,2015,Asia,Red,Diesel,Automatic,2.7,100917,53163,5250,Low,279105750
45734,M3,2016,Middle East,Red,Petrol,Manual,4.6,55014,86509,5565,Low,481422585
45735,X1,2021,South America,Silver,Electric,Automatic,4.1,183553,99258,6220,Low,617384760
45736,3 Series,2015,Europe,Silver,Diesel,Manual,4,143587,99644,8802,High,877066488
45737,X3,2019,Europe,Black,Petrol,Automatic,1.5,160783,37948,5942,Low,225487016
45738,i8,2020,North America,Blue,Diesel,Automatic,1.6,110853,94445,1778,Low,167923210
45739,i3,2022,Europe,Blue,Electric,Manual,3.9,108903,59366,4138,Low,245656508
45740,5 Series,2011,Asia,Red,Electric,Automatic,2.5,54702,68094,1475,Low,100438650
45741,X5,2022,Asia,White,Hybrid,Automatic,1.7,159819,75976,4804,Low,364988704
45742,M3,2018,North America,Silver,Hybrid,Automatic,2.5,53125,82775,4299,Low,355849725
45743,X5,2012,South America,Grey,Petrol,Manual,4.4,35247,80837,4344,Low,351155928
45744,i3,2015,Asia,White,Diesel,Manual,3.1,119297,111005,9939,High,1103278695
45745,7 Series,2015,Africa,Silver,Hybrid,Automatic,3.7,39655,72231,5452,Low,393803412
45746,3 Series,2017,South America,White,Hybrid,Manual,4.3,100298,66111,5879,Low,388666569
45747,M5,2022,Europe,White,Petrol,Manual,2.6,6588,76459,388,Low,29666092
45748,i3,2013,North America,Red,Hybrid,Automatic,1.5,27017,119036,7634,High,908720824
45749,X5,2024,North America,Blue,Diesel,Manual,2.6,93281,87032,3388,Low,294864416
45750,X6,2015,Asia,Silver,Diesel,Manual,4.8,130378,45826,6187,Low,283525462
45751,X6,2010,Europe,Red,Diesel,Manual,3.2,8937,54594,4069,Low,222142986
45752,X5,2018,Middle East,White,Electric,Automatic,3.5,6778,77819,6528,Low,508002432
45753,M5,2021,Africa,Red,Petrol,Automatic,4.2,171617,73276,1910,Low,139957160
45754,7 Series,2018,Africa,Blue,Hybrid,Automatic,1.9,173183,42931,3436,Low,147510916
45755,i8,2016,Middle East,Silver,Diesel,Automatic,4.1,62026,42416,7367,High,312478672
45756,X3,2020,Africa,Silver,Hybrid,Automatic,2.5,129890,35966,1496,Low,53805136
45757,i3,2022,South America,Blue,Petrol,Automatic,2.9,172989,94065,1282,Low,120591330
45758,i3,2010,Europe,Black,Hybrid,Automatic,2.4,135027,119031,2599,Low,309361569
45759,i8,2012,Asia,Red,Diesel,Automatic,2,182279,36973,5689,Low,210339397
45760,M3,2021,Asia,Silver,Hybrid,Manual,2.8,47753,31526,3664,Low,115511264
45761,X6,2014,North America,Blue,Petrol,Manual,1.8,147551,34401,3314,Low,114004914
45762,X3,2013,Africa,Silver,Petrol,Automatic,4.5,124595,78028,819,Low,63904932
45763,X6,2014,Europe,White,Diesel,Manual,2.6,17910,38892,1140,Low,44336880
45764,3 Series,2016,Asia,White,Electric,Automatic,3.8,187651,95072,7925,High,753445600
45765,X5,2018,South America,Grey,Electric,Manual,2.5,21932,51038,1318,Low,67268084
45766,i8,2010,Asia,Blue,Diesel,Automatic,2.2,122861,42584,201,Low,8559384
45767,X5,2014,Middle East,Black,Petrol,Automatic,4,70173,55676,8443,High,470072468
45768,M3,2012,Middle East,Red,Petrol,Automatic,3.7,62538,101348,8165,High,827506420
45769,M5,2012,Europe,Black,Petrol,Manual,2.3,10926,57527,2384,Low,137144368
45770,7 Series,2020,Africa,Black,Hybrid,Automatic,3.6,154657,36772,2254,Low,82884088
45771,i3,2011,Asia,Silver,Petrol,Manual,1.5,31298,95798,4377,Low,419307846
45772,i8,2015,North America,Silver,Electric,Automatic,2.1,129270,32223,1872,Low,60321456
45773,M3,2023,Europe,Grey,Diesel,Automatic,4,9528,87292,7670,High,669529640
45774,X6,2015,Europe,White,Diesel,Manual,2.9,92393,33820,7126,High,241001320
45775,i8,2012,Europe,Silver,Diesel,Automatic,2.2,154516,37758,2106,Low,79518348
45776,3 Series,2010,Africa,Grey,Electric,Manual,3.3,146856,64001,8506,High,544392506
45777,5 Series,2016,Middle East,Silver,Diesel,Manual,3.1,194634,112619,7834,High,882257246
45778,X6,2011,Asia,Black,Petrol,Manual,3.7,72394,88448,7591,High,671408768
45779,7 Series,2017,Asia,Blue,Electric,Automatic,1.8,105431,68702,9544,High,655691888
45780,X1,2012,Middle East,Blue,Petrol,Manual,4.4,104244,97066,7791,High,756241206
45781,i8,2010,North America,Silver,Hybrid,Automatic,1.7,38882,102106,6877,Low,702182962
45782,i3,2019,Africa,Black,Electric,Automatic,3.1,78119,55148,8859,High,488556132
45783,i8,2018,North America,Silver,Petrol,Manual,4,29772,65372,222,Low,14512584
45784,i8,2014,Asia,Black,Diesel,Automatic,2.7,120792,61107,8821,High,539024847
45785,i8,2010,Europe,Red,Hybrid,Manual,4.7,64964,117806,648,Low,76338288
45786,5 Series,2019,Asia,Red,Diesel,Manual,4.1,76023,33768,5797,Low,195753096
45787,M5,2020,Africa,Silver,Diesel,Automatic,3,48372,39869,1518,Low,60521142
45788,M5,2015,North America,Red,Petrol,Manual,2.1,122953,115862,4659,Low,539801058
45789,X1,2019,North America,Silver,Petrol,Manual,1.7,123237,101091,6468,Low,653856588
45790,X5,2012,Africa,Black,Electric,Automatic,4.3,181363,113179,2658,Low,300829782
45791,M5,2020,Asia,Blue,Petrol,Manual,2.2,135265,72574,4058,Low,294505292
45792,X5,2024,Asia,Grey,Electric,Manual,2.4,129091,45476,4913,Low,223423588
45793,3 Series,2013,South America,Silver,Diesel,Automatic,1.5,47192,104943,2933,Low,307797819
45794,i3,2017,Asia,Black,Electric,Automatic,1.6,164592,46446,5973,Low,277421958
45795,X6,2024,Middle East,Blue,Diesel,Manual,2.3,65941,110347,1810,Low,199728070
45796,M5,2014,Middle East,Red,Petrol,Manual,4.6,71702,72204,5298,Low,382536792
45797,3 Series,2021,South America,Red,Hybrid,Manual,4.2,155031,59934,7122,High,426849948
45798,X1,2015,Africa,Grey,Electric,Automatic,4.2,148425,86347,6592,Low,569199424
45799,M5,2019,South America,Silver,Hybrid,Manual,4.4,170946,102633,5121,Low,525583593
45800,X3,2013,Asia,Silver,Hybrid,Manual,2.2,115515,82481,8952,High,738369912
45801,5 Series,2015,Europe,White,Diesel,Manual,4.9,56353,96974,3911,Low,379265314
45802,i3,2012,Europe,White,Petrol,Manual,2.3,43161,109604,3758,Low,411891832
45803,X3,2019,Middle East,White,Electric,Automatic,2,160498,55160,1931,Low,106513960
45804,X1,2021,Africa,Silver,Diesel,Automatic,2.5,64426,95495,3136,Low,299472320
45805,X6,2010,South America,Blue,Diesel,Manual,3.4,21394,38188,6174,Low,235772712
45806,7 Series,2015,North America,Grey,Electric,Manual,1.9,128431,47615,1838,Low,87516370
45807,5 Series,2023,South America,Blue,Diesel,Manual,4.1,170341,100652,7673,High,772302796
45808,M5,2022,Africa,Grey,Electric,Automatic,2.8,58291,111004,4179,Low,463885716
45809,X6,2010,Asia,Black,Hybrid,Manual,3.5,24447,78786,2073,Low,163323378
45810,X6,2019,North America,Red,Electric,Manual,4.1,93780,67357,3330,Low,224298810
45811,X3,2021,Asia,Red,Electric,Automatic,4.7,135918,31225,2256,Low,70443600
45812,7 Series,2012,Asia,Blue,Petrol,Automatic,4.4,20816,38009,1888,Low,71760992
45813,X5,2021,South America,Blue,Petrol,Automatic,3.4,124782,55860,758,Low,42341880
45814,X6,2017,South America,Black,Petrol,Automatic,5,183593,51086,4092,Low,209043912
45815,i8,2016,Africa,Silver,Petrol,Manual,3.4,26704,42125,8551,High,360210875
45816,M5,2017,Asia,Silver,Electric,Manual,3.4,160309,45587,1769,Low,80643403
45817,M5,2019,North America,Red,Hybrid,Manual,2.1,16711,98887,3934,Low,389021458
45818,3 Series,2019,South America,Grey,Petrol,Manual,2,186454,93503,2329,Low,217768487
45819,i3,2011,Middle East,Silver,Electric,Automatic,2.1,96026,69199,4531,Low,313540669
45820,X5,2019,Asia,Grey,Petrol,Manual,3.6,189949,109020,4795,Low,522750900
45821,X3,2016,Europe,Blue,Diesel,Automatic,3,146173,70198,7883,High,553370834
45822,X1,2023,Asia,Red,Electric,Manual,2.9,44313,75292,2121,Low,159694332
45823,X3,2013,North America,Silver,Diesel,Automatic,1.9,185426,76836,6903,Low,530398908
45824,3 Series,2010,North America,Grey,Hybrid,Manual,2.8,151933,70980,8187,High,581113260
45825,i3,2020,South America,Silver,Electric,Manual,2.8,77710,93156,3902,Low,363494712
45826,M5,2012,South America,Blue,Petrol,Automatic,3.7,120835,70141,3871,Low,271515811
45827,3 Series,2014,Europe,Red,Diesel,Automatic,2.9,131840,83121,6560,Low,545273760
45828,7 Series,2023,Middle East,Red,Electric,Automatic,3,99435,85078,7016,High,596907248
45829,i8,2019,Asia,Red,Hybrid,Automatic,2.5,4519,61406,3545,Low,217684270
45830,X3,2017,Africa,White,Hybrid,Automatic,2,99729,102128,1420,Low,145021760
45831,3 Series,2011,Middle East,Blue,Hybrid,Automatic,2.6,99687,63950,480,Low,30696000
45832,3 Series,2011,Europe,Grey,Diesel,Manual,1.6,165250,57746,9763,High,563774198
45833,X6,2017,South America,Black,Diesel,Automatic,2.2,8493,59648,1811,Low,108022528
45834,M5,2023,Asia,Red,Hybrid,Manual,2.6,54777,107494,7480,High,804055120
45835,X1,2018,Asia,White,Electric,Manual,2,67279,107506,5099,Low,548173094
45836,M5,2019,Middle East,Black,Petrol,Automatic,3.8,125467,116136,757,Low,87914952
45837,5 Series,2022,South America,Silver,Petrol,Automatic,2.5,86336,37969,5353,Low,203248057
45838,M5,2022,North America,Red,Electric,Automatic,3.7,80947,105817,5152,Low,545169184
45839,i8,2010,Middle East,Silver,Petrol,Manual,3.8,145998,54504,2655,Low,144708120
45840,i3,2023,South America,White,Hybrid,Automatic,3.1,29023,48033,8369,High,401988177
45841,M5,2011,Middle East,Blue,Petrol,Manual,3.1,47128,117274,7802,High,914971748
45842,M3,2024,South America,Red,Petrol,Automatic,3.5,126203,118597,1999,Low,237075403
45843,M3,2013,Europe,Blue,Petrol,Manual,2.4,87790,87336,8947,High,781395192
45844,i8,2021,Middle East,Grey,Petrol,Automatic,1.6,187043,65824,911,Low,59965664
45845,X3,2012,Africa,White,Hybrid,Automatic,3.8,116198,86118,1433,Low,123407094
45846,M3,2010,South America,Grey,Hybrid,Automatic,3.6,192228,98118,4638,Low,455071284
45847,3 Series,2013,Europe,Red,Diesel,Manual,3.2,176382,111093,3924,Low,435928932
45848,X1,2020,North America,Silver,Diesel,Automatic,4.6,20717,43767,951,Low,41622417
45849,X1,2022,Africa,White,Electric,Automatic,3.3,10187,43496,9741,High,423694536
45850,X1,2020,Asia,Black,Petrol,Automatic,2.6,46029,48182,218,Low,10503676
45851,X6,2011,Middle East,Grey,Diesel,Automatic,4,27070,42419,9470,High,401707930
45852,X6,2019,Middle East,Red,Electric,Automatic,4.9,91698,59923,4986,Low,298776078
45853,i3,2014,South America,Grey,Electric,Manual,4.1,197914,79183,6059,Low,479769797
45854,X6,2010,Europe,Red,Electric,Automatic,4.7,123921,91090,5539,Low,504547510
45855,X6,2023,Asia,Silver,Hybrid,Automatic,1.9,105201,61236,5518,Low,337900248
45856,M5,2017,Europe,White,Electric,Manual,1.9,133623,74763,8568,High,640569384
45857,M5,2019,Africa,Grey,Hybrid,Automatic,2,55478,97016,7444,High,722187104
45858,i8,2011,Africa,Grey,Electric,Automatic,4,56545,79955,7432,High,594225560
45859,i3,2020,Middle East,Silver,Petrol,Automatic,2.9,135626,96918,159,Low,15409962
45860,i8,2012,Middle East,Red,Hybrid,Automatic,3.2,171854,101745,2825,Low,287429625
45861,i3,2012,Europe,Black,Petrol,Automatic,2.4,115492,73093,3097,Low,226369021
45862,5 Series,2013,North America,Grey,Diesel,Automatic,4.1,162099,116877,1531,Low,178938687
45863,X1,2016,Middle East,Black,Petrol,Automatic,4.5,157926,61417,1469,Low,90221573
45864,X1,2022,Africa,Blue,Electric,Automatic,2.1,47329,48948,1395,Low,68282460
45865,M3,2018,Africa,Blue,Diesel,Automatic,2.2,104309,36748,3607,Low,132550036
45866,X3,2012,Europe,Blue,Petrol,Manual,2.7,105787,70565,5253,Low,370677945
45867,X6,2010,Africa,Silver,Diesel,Automatic,2.5,194840,109231,9008,High,983952848
45868,5 Series,2024,Asia,Grey,Diesel,Manual,3.4,128890,86701,7115,High,616877615
45869,M5,2020,Middle East,Blue,Diesel,Manual,4.1,88288,115820,4751,Low,550260820
45870,i3,2019,South America,Grey,Petrol,Automatic,4.3,31232,89648,5067,Low,454246416
45871,X3,2024,North America,White,Electric,Manual,2.2,43685,117489,7591,High,891858999
45872,M3,2010,Africa,White,Petrol,Automatic,2.1,42668,47893,3653,Low,174953129
45873,M5,2021,Africa,White,Petrol,Automatic,2.8,91270,111193,5016,Low,557744088
45874,X5,2020,Asia,White,Petrol,Automatic,2,9739,82103,3174,Low,260594922
45875,M3,2015,Europe,Grey,Diesel,Automatic,1.8,183107,65092,3662,Low,238366904
45876,X3,2014,South America,Silver,Diesel,Manual,2.3,91801,87544,358,Low,31340752
45877,M5,2019,Asia,White,Electric,Automatic,2.9,168329,49045,9548,High,468281660
45878,M5,2016,Asia,Red,Electric,Manual,3.6,29895,45167,4860,Low,219511620
45879,i8,2016,South America,White,Electric,Automatic,4,43416,78651,4040,Low,317750040
45880,M5,2012,South America,Black,Hybrid,Automatic,2.3,45407,115291,5861,Low,675720551
45881,M3,2016,Asia,Red,Hybrid,Manual,4.4,118719,89534,213,Low,19070742
45882,i8,2018,Asia,Grey,Hybrid,Manual,1.6,79157,109247,3686,Low,402684442
45883,i8,2017,Asia,Silver,Diesel,Manual,3.1,193381,89236,7909,High,705767524
45884,X1,2012,Middle East,White,Petrol,Automatic,3.7,64666,77075,348,Low,26822100
45885,i8,2019,Europe,Black,Hybrid,Automatic,2.5,45298,88645,4452,Low,394647540
45886,i3,2014,Europe,Black,Hybrid,Automatic,3.9,112987,102492,9161,High,938929212
45887,X1,2022,Africa,Black,Hybrid,Automatic,4.5,175036,62493,6187,Low,386644191
45888,5 Series,2022,South America,Silver,Petrol,Automatic,1.8,185685,53295,8977,High,478429215
45889,M3,2023,Asia,Grey,Diesel,Automatic,3.3,67010,102974,9237,High,951170838
45890,X3,2017,Asia,Red,Petrol,Automatic,1.6,10661,100734,8952,High,901770768
45891,X3,2011,North America,Silver,Electric,Automatic,2.5,177471,35052,7989,High,280030428
45892,i8,2023,Asia,White,Petrol,Automatic,2,197418,96520,8162,High,787796240
45893,X5,2023,Middle East,White,Diesel,Manual,3.7,29028,111004,9201,High,1021347804
45894,X3,2016,Middle East,White,Diesel,Automatic,2.4,142033,50578,7761,High,392535858
45895,3 Series,2020,North America,Grey,Petrol,Automatic,2.5,68731,80320,1229,Low,98713280
45896,X1,2019,Asia,Blue,Electric,Manual,2.2,75149,40121,4794,Low,192340074
45897,M5,2019,North America,White,Hybrid,Automatic,2.4,187614,113933,2942,Low,335190886
45898,5 Series,2016,North America,Red,Petrol,Automatic,2.3,175038,75213,2906,Low,218568978
45899,i8,2020,Middle East,Red,Diesel,Manual,3.9,27611,55571,954,Low,53014734
45900,3 Series,2021,South America,Silver,Petrol,Manual,4.8,138692,49361,9909,High,489118149
45901,i3,2023,North America,White,Diesel,Automatic,3.2,43056,99289,6535,Low,648853615
45902,i3,2022,Asia,Grey,Diesel,Automatic,3.6,75207,32298,7012,High,226473576
45903,X6,2017,Middle East,Black,Diesel,Manual,4.4,141816,59727,8661,High,517295547
45904,M5,2010,South America,Red,Petrol,Manual,3.2,11601,56747,966,Low,54817602
45905,7 Series,2017,Asia,Grey,Petrol,Automatic,2.6,1439,99193,5342,Low,529889006
45906,X1,2023,South America,Red,Electric,Manual,4.8,121187,64160,4886,Low,313485760
45907,M3,2010,Europe,White,Petrol,Manual,4.7,97035,117463,1664,Low,195458432
45908,X3,2012,South America,Silver,Diesel,Automatic,2.3,25273,113644,870,Low,98870280
45909,7 Series,2018,Europe,White,Hybrid,Automatic,4,169458,72246,5312,Low,383770752
45910,i8,2013,North America,Silver,Electric,Manual,3.8,188567,36042,2262,Low,81527004
45911,i8,2019,Europe,Silver,Diesel,Automatic,3.8,139010,96871,5062,Low,490361002
45912,5 Series,2022,Africa,White,Electric,Manual,4.4,94549,116208,8841,High,1027394928
45913,i3,2018,Middle East,White,Hybrid,Manual,3.9,13569,73459,8856,High,650552904
45914,5 Series,2010,South America,White,Diesel,Manual,3.3,176343,73854,7240,High,534702960
45915,7 Series,2017,Asia,White,Diesel,Manual,4.5,67847,32889,3540,Low,116427060
45916,X6,2012,Europe,Grey,Electric,Manual,2.4,25340,56055,612,Low,34305660
45917,X6,2020,Africa,Red,Diesel,Manual,3.9,90084,105160,8387,High,881976920
45918,X6,2016,South America,Blue,Hybrid,Manual,4,78125,46835,1233,Low,57747555
45919,M3,2011,Asia,Red,Diesel,Automatic,4.5,47687,65852,7707,High,507521364
45920,i3,2022,South America,Red,Hybrid,Automatic,5,46808,109552,5237,Low,573723824
45921,M3,2016,Africa,Silver,Petrol,Automatic,3.5,64031,81033,8649,High,700854417
45922,i8,2016,North America,Black,Diesel,Manual,3.2,109327,113426,5336,Low,605241136
45923,i3,2018,North America,Grey,Electric,Manual,3.6,131102,97774,5031,Low,491900994
45924,3 Series,2011,South America,Silver,Electric,Automatic,3.8,176260,67175,5952,Low,399825600
45925,X6,2017,Middle East,Blue,Hybrid,Manual,4,95146,60961,6259,Low,381554899
45926,M3,2014,North America,Red,Diesel,Automatic,2.5,146060,101376,1100,Low,111513600
45927,5 Series,2019,Europe,Blue,Electric,Manual,3.2,117642,50443,6295,Low,317538685
45928,X1,2018,Europe,Black,Diesel,Automatic,2.8,51232,119784,1059,Low,126851256
45929,M5,2017,North America,Red,Hybrid,Automatic,1.6,182915,36757,4470,Low,164303790
45930,X1,2012,Asia,Black,Diesel,Manual,3.6,68082,100872,4340,Low,437784480
45931,M3,2012,North America,Grey,Electric,Manual,4.6,49645,48098,3787,Low,182147126
45932,i3,2020,South America,White,Diesel,Manual,4.7,195733,50008,2226,Low,111317808
45933,5 Series,2021,Asia,Black,Petrol,Automatic,3.3,11195,108110,947,Low,102380170
45934,X5,2019,Asia,Red,Diesel,Automatic,4.2,40685,91585,5208,Low,476974680
45935,M5,2017,North America,Red,Hybrid,Manual,4,169190,35969,4944,Low,177830736
45936,M5,2018,Europe,Grey,Hybrid,Automatic,2.3,199530,79930,7068,High,564945240
45937,5 Series,2011,South America,Red,Electric,Automatic,1.7,160226,89499,2054,Low,183830946
45938,7 Series,2012,Africa,Blue,Hybrid,Automatic,4.1,168528,60830,6231,Low,379031730
